key,source,target,Translation Notes,Outstanding issues
ST_Commu_MD/Title_idolchr_0501_B_20_06,ふれあい　じゃんけんで勝負,"Foreplay Playing Rock, Paper, Scissors",,
ST_Commu_MD/Title_idolchr_0501_B_20_07,ふれあい　行きたいところ,Foreplay Where to go,,
ST_Commu_MD/Title_idolchr_0501_B_20_08,ふれあい　コンビニでお買い物,Foreplay Shopping at a Convenience Store,,
ST_Commu_MD/Title_idolchr_0501_C_30_01,ふれあい　出かけるなら？,Matching Where do you want to go?,,
ST_Commu_MD/Title_idolchr_0502_A_01_00,お手伝いと見学,Helping and observing,,
ST_Commu_MD/Title_idolchr_0502_A_02_00,いろいろな経験,Various experiences,,
ST_Commu_MD/Title_idolchr_0502_A_03_00,相談したいこと,Things I want to discuss,,
ST_Commu_MD/Title_idolchr_0502_A_04_00,社長とPと,With the president and P,,
ST_Commu_MD/Title_idolchr_0502_A_05_00,日本のオモチャとパパ,Japanese toys and Dad,,
ST_Commu_MD/Title_idolchr_0502_A_06_00,みんなでお料理会♪,Cooking party with everyone ♪,,
ST_Commu_MD/Title_idolchr_0502_A_07_00,パパとしての姿,Being a dad,,
ST_Commu_MD/Title_idolchr_0502_A_08_00,伝えたい感謝の気持ち,Gratitude I want to express,,
ST_Commu_MD/Title_idolchr_0502_A_09_00,差し入れと苦手なもの,What to bring and what not to like,,
ST_Commu_MD/Title_idolchr_0502_A_10_00,パパへのプレゼント,Gifts for Dad,,
ST_Commu_MD/Title_idolchr_0502_A_10_01,陰ながら応援を,Support from behind the scenes,,
ST_Commu_MD/Title_idolchr_0502_A_11_00,ありがとうの気持ち,How to Say Thank You,,
ST_Commu_MD/Title_idolchr_0502_A_12_00,ふたりだけのライブ会場,Live music venue for two,,
ST_Commu_MD/Title_idolchr_0502_B_20_01,ふれあい　遊園地の魅力,Fureai: The charm of an amusement park,,
ST_Commu_MD/Title_idolchr_0502_B_20_02,ふれあい　差し入れを買いに,Love: Buying something to eat,,
ST_Commu_MD/Title_idolchr_0502_B_20_03,ふれあい　欲しいアニメグッズ,Love Anime goods you want,,
ST_Commu_MD/Title_idolchr_0502_B_20_04,ふれあい　リラックスする秘訣,Love The Secret to Relaxing,,
ST_Commu_MD/Title_idolchr_0502_B_20_05,ふれあい　ふたりの関係は？,Fondness What is our relationship?,,
ST_Commu_MD/Title_idolchr_0502_B_20_06,ふれあい　どのゲームで遊ぼう？,Love Which game should I play?,,
ST_Commu_MD/Title_idolchr_0502_B_20_07,ふれあい　お好みの飲み物は？,Fuzzy Love What's your favorite drink?,,
ST_Commu_MD/Title_idolchr_0502_B_20_08,ふれあい　クイズに挑戦！,Love Take a quiz!,,
ST_Commu_MD/Title_idolchr_0502_C_30_01,ふれあい　出かけるなら？,Get to know each other What's your favorite way to go out?,,
ST_Commu_MD/Title_idolchr_0601_A_01_00,小さな不安,Small Anxiety,,
ST_Commu_MD/Title_idolchr_0601_A_02_00,フォトジェニックを探しに♪,In search of photogenic,,
ST_Commu_MD/Title_idolchr_0601_A_03_00,完璧ということは……,Perfection means ......,,
ST_Commu_MD/Title_idolchr_0601_A_04_00,心白の感性,Sensibility of Heart White,,
ST_Commu_MD/Title_idolchr_0601_A_05_00,身なりにはこだわりを,Be particular about how you dress,,
ST_Commu_MD/Title_idolchr_0601_A_06_00,私に足りないこと,What I am lacking,,
ST_Commu_MD/Title_idolchr_0601_A_07_00,渾身の差し入れ,What I'm missing,,
ST_Commu_MD/Title_idolchr_0601_A_08_00,運命の出逢い,A fateful encounter,,
ST_Commu_MD/Title_idolchr_0601_A_09_00,手作りお弁当,Homemade lunches,,
ST_Commu_MD/Title_idolchr_0601_A_10_00,お母さんのお仕事,Mother's work,,
ST_Commu_MD/Title_idolchr_0601_A_11_00,演技の勉強……？,Studying acting: ......?,,
ST_Commu_MD/Title_idolchr_0601_A_11_01,応援してくれるファンのために,For the fans who support me,,
ST_Commu_MD/Title_idolchr_0601_A_12_00,出逢いに感謝を,Be grateful for encounters,,
ST_Commu_MD/Title_idolchr_0601_B_20_01,ふれあい　マナーは大切に,Fureai Manners are important.,,
ST_Commu_MD/Title_idolchr_0601_B_20_02,ふれあい　オフの日は……,Fureai On my off days: ......,,
ST_Commu_MD/Title_idolchr_0601_B_20_03,ふれあい　トレンドチェック！,Fure Check the trend!,,
ST_Commu_MD/Title_idolchr_0601_B_20_04,ふれあい　どんなお父さん？,Fure What kind of father are you?,,
ST_Commu_MD/Title_idolchr_0601_B_20_05,ふれあい　好きなＴＶドラマ,Love Favorite TV drama,,
ST_Commu_MD/Title_idolchr_0601_B_20_06,ふれあい　おすすめのメニューは？,Love What's on the menu?,,
ST_Commu_MD/Title_idolchr_0601_B_20_07,ふれあい　クレーンでゲット,fuzzy Get it with a crane!,,
ST_Commu_MD/Title_idolchr_0601_B_20_08,ふれあい　誰のモノマネ？,Fore Who do you imitate?,,
ST_Commu_MD/Title_idolchr_0601_C_30_01,ふれあい　出かけるなら？,Love What do you like to do when you go out?,,
ST_Commu_MD/Title_idolchr_0602_A_01_00,秘密の趣味,Secret hobby,,
ST_Commu_MD/Title_idolchr_0602_A_02_00,強い志,Strong aspirations,,
ST_Commu_MD/Title_idolchr_0602_A_03_00,次のトレンドは？,What's the next trend?,,
ST_Commu_MD/Title_idolchr_0602_A_04_00,プロデュースの参考に……,Reference for producing: ......,,
ST_Commu_MD/Title_idolchr_0602_A_05_00,『さややん』の正体……,"Who is ""Sayan""? ......",,
ST_Commu_MD/Title_idolchr_0602_A_07_00,亜夜の武器,Aya's Weapons,,
ST_Commu_MD/Title_idolchr_0602_A_08_00,撮影は魅力的に！,Make the shoot irresistible!,,
ST_Commu_MD/Title_idolchr_0602_A_09_00,新しいネタを！,New material!,,
ST_Commu_MD/Title_idolchr_0602_A_10_00,亜夜からの試練,Trials from Aya,,
ST_Commu_MD/Title_idolchr_0602_A_11_00,ふたりの関係,The relationship between the two,,
ST_Commu_MD/Title_idolchr_0602_A_11_01,信頼できる助手……？,Trusted assistant ......?,,
ST_Commu_MD/Title_idolchr_0602_A_12_00,穏やかなひと時,A moment of peace,,
ST_Commu_MD/Title_idolchr_0602_B_20_01,ふれあい　トレンド調査,Fureai Trend Survey,,
ST_Commu_MD/Title_idolchr_0602_B_20_02,ふれあい　亜夜の意志,Fureai: Aya's Will,,
ST_Commu_MD/Title_idolchr_0602_B_20_03,ふれあい　当然の挑戦,Fureai A natural challenge,,
ST_Commu_MD/Title_idolchr_0602_B_20_04,ふれあい　プロデューサーの心がけ,A Producer's Attitude,,
ST_Commu_MD/Title_idolchr_0602_B_20_05,ふれあい　新しい挑戦,Love New Challenges,,
ST_Commu_MD/Title_idolchr_0602_B_20_06,ふれあい　おすすめのメニューは？,Fureai What's on the menu?,,
ST_Commu_MD/Title_idolchr_0602_B_20_07,ふれあい　クレーンでゲット,Foe Get it with a crane,,
ST_Commu_MD/Title_idolchr_0602_B_20_08,ふれあい　誰のモノマネ？,Foreplay Whom do you imitate?,,
ST_Commu_MD/Title_idolchr_0602_C_30_01,ふれあい　出かけるなら？,Fureai What to do when you go out?,,
ST_Commu_MD/Title_main_0003_A_00_00,プロローグ,Prologue,,
ST_Commu_MD/Title_main_0003_A_01_00,０３／２０　その１,Mar. 20: Part 1,"I'm going to write out all the month names for consistency -F91
Also going to add a little separation between dates and the event",
ST_Commu_MD/Title_main_0003_A_01_01,０３／２０　その２,Mar. 20: Part 2,,
ST_Commu_MD/Title_main_0003_A_01_02,０３／２０　その３,Mar. 20: Part 3,,
ST_Commu_MD/Title_main_0003_A_01_03,０３／２０　春香たち,Mar. 20: Haruka's Group,,
ST_Commu_MD/Title_main_0003_A_01_04,０３／２０　美希たち,Mar. 20: Miki's Group,,
ST_Commu_MD/Title_main_0003_A_01_05,０３／２０　千早たち,Mar. 20: Chihaya's Group,,
ST_Commu_MD/Title_main_0003_A_01_06,０３／２０　その４,Mar. 20: Part 4,,
ST_Commu_MD/Title_main_0003_A_01_07,０３／２０　その５,Mar. 20: Part 5,,
ST_Commu_MD/Title_main_0003_A_01_08,０３／２０　その６,Mar. 20: Part 6,,
ST_Commu_MD/Title_main_0003_A_02_01,０３／２１　その１,Mar. 21: Part 1,,
ST_Commu_MD/Title_main_0003_A_02_02,０３／２１　春日 未来,Mar. 21: Mirai Kasuga,,
ST_Commu_MD/Title_main_0003_A_02_03,０３／２１　最上 静香,Mar. 21: Shizuka Mogami,,
ST_Commu_MD/Title_main_0003_A_02_04,０３／２１　伊吹 翼,Mar. 21: Tsubasa Ibuki,,
ST_Commu_MD/Title_main_0003_A_02_05,０３／２１　白石 紬,Mar. 21: Tsumugi Shiraishi,,
ST_Commu_MD/Title_main_0003_A_02_06,０３／２１　桜守 歌織,Mar. 21: Kaori Sakuramori,,
ST_Commu_MD/Title_main_0003_A_02_07,０３／２１　その２,Mar. 21: Part 2,,
ST_Commu_MD/Title_main_0003_A_02_08,０３／２１　その３,Mar. 21: Part 3,,
ST_Commu_MD/Title_main_0003_A_02_09,０３／２１　その４,Mar. 21: Part 4,,
ST_Commu_MD/Title_main_0003_A_03_01,０３／２２　その１,Mar. 22: Part 1,,
ST_Commu_MD/Title_main_0003_A_03_02,０３／２２　神崎 蘭子,Mar. 22: Ranko Kanzaki,,
ST_Commu_MD/Title_main_0003_A_03_03,０３／２２　双葉 杏,Mar. 22: Anzu Futaba,,
ST_Commu_MD/Title_main_0003_A_03_04,０３／２２　城ヶ崎 美嘉,Mar. 22: Mika Jougasaki,,
ST_Commu_MD/Title_main_0003_A_03_05,０３／２２　安部 菜々,Mar. 22: Nana Abe,,
ST_Commu_MD/Title_main_0003_A_03_06,０３／２２　諸星 きらり,Mar. 22: Kirari Moroboshi,,
ST_Commu_MD/Title_main_0003_A_03_07,０３／２２　その２,Mar. 22: Part 2,,
ST_Commu_MD/Title_main_0003_A_03_08,０３／２２　その３,Mar. 22: Part 3,,
ST_Commu_MD/Title_main_0003_A_03_09,０３／２２　その４,Mar. 22: Part 4,,
ST_Commu_MD/Title_main_0003_A_04_01,０３／２３　その１,Mar. 23: Part 1,,
ST_Commu_MD/Title_main_0003_A_04_02,０３／２３　白瀬 咲耶,Mar. 23: Sakuya Shirase,,
ST_Commu_MD/Title_main_0003_A_04_03,０３／２３　小宮 果穂,Mar. 23: Kaho Komiya,,
ST_Commu_MD/Title_main_0003_A_04_04,０３／２３　大崎 甜花,Mar. 23: Tenka Osaki,,
ST_Commu_MD/Title_main_0003_A_04_05,０３／２３　大崎 甘奈,Mar. 23: Amana Osaki,,
ST_Commu_MD/Title_main_0003_A_04_06,０３／２３　杜野 凛世,Mar. 23: Rinze Morino,,
ST_Commu_MD/Title_main_0003_A_04_07,０３／２３　その２,Mar. 23: Part 2,,
ST_Commu_MD/Title_main_0003_A_04_08,０３／２３　その３,Mar. 23: Part 3,,
ST_Commu_MD/Title_main_0003_A_04_09,０３／２３　その４,Mar. 23: Part 4,,
ST_Commu_MD/Title_main_0003_A_05_01,０３／２４　その１,Mar. 24: Part 1,,
ST_Commu_MD/Title_main_0003_A_05_02,０３／２４　その２,Mar. 24: Part 2,,
ST_Commu_MD/Title_main_0003_A_05_03,０３／２７　その１,Mar. 27: Part 1,,
ST_Commu_MD/Title_main_0004_B_01_00,０４／０１　その１,Apr. 1: Part 1,,
ST_Commu_MD/Title_main_0004_B_01_01,０４／０１　その２,Apr. 1: Part 2,,
ST_Commu_MD/Title_main_0004_B_01_02,０４／０１　その３,Apr. 1: Part 3,,
ST_Commu_MD/Title_main_0004_B_02_00,０４／０３　その１,Apr. 3: Part 1,,
ST_Commu_MD/Title_main_0004_B_03_00,０４／０３　その３,Apr. 3: Part 3,NEED TO CHECK IF THESE ARE RIGHT IN GAME OR NOT,
ST_Commu_MD/Title_main_0004_B_04_00,０４／０３　その２,Apr. 3: Part 2,NEED TO CHECK IF THESE ARE RIGHT IN GAME OR NOT,
ST_Commu_MD/Title_main_0004_B_05_00,０４／０４　その１,Apr. 4: Part 1,,
ST_Commu_MD/Title_main_0004_B_06_00,０４／０３　その４,Apr. 3: Part 4,NEED TO CHECK IF THESE ARE RIGHT IN GAME OR NOT,
ST_Commu_MD/Title_main_0004_B_07_00,０４／０５　その１,Apr. 5: Part 1,,
ST_Commu_MD/Title_main_0004_B_08_00,０４／０７　その１,Apr. 7: Part 1,,
ST_Commu_MD/Title_main_0004_B_08_01,０４／０７　その２,Apr. 7: Part 2,,
ST_Commu_MD/Title_main_0004_C_01_00,０４／０６　その１,Apr. 6: Part 1,NEED TO CHECK IF THESE ARE RIGHT IN GAME OR NOT,
ST_Commu_MD/Title_main_0004_C_02_00,０４／１０　その１,Apr. 10: Part 1,,
ST_Commu_MD/Title_main_0004_C_03_00,０４／１０　その３,Apr. 10: Part 3,,
ST_Commu_MD/Title_main_0004_C_04_00,０４／１２　その１,Apr. 12: Part 1,,
ST_Commu_MD/Title_main_0004_D_01_00,０４／１７　その１,Apr. 17: Part 1,,
ST_Commu_MD/Title_main_0004_D_03_00,０４／１９　その１,Apr. 19: Part 1,,
ST_Commu_MD/Title_main_0004_D_04_00,０４／２２　その１,Apr. 22: Part 1,,
ST_Commu_MD/Title_main_0004_D_05_00,０４／２２　その２,Apr. 22: Part 2,,
ST_Commu_MD/Title_main_0004_E_01_00,０４／２４　その１,Apr. 24: Part 1,,
ST_Commu_MD/Title_main_0004_E_02_00,０４／２６　その１,Apr. 26: Part 1,,
ST_Commu_MD/Title_main_0004_X_00_00,０４／０９　その１,Apr. 9: Part 1,,
ST_Commu_MD/Title_main_0004_X_01_00,０４／１０　その２,Apr. 10: Part 2,,
ST_Commu_MD/Title_main_0004_X_02_00,０４／１４　その１,Apr. 14: Part 1,,
ST_Commu_MD/Title_main_0004_Z_01_00,０４／３０　その１,Apr. 30: Part 1,,
ST_Commu_MD/Title_main_0004_Z_02_00,０４／３０　その２,Apr. 30: Part 2,,
ST_Commu_MD/Title_main_0004_Z_03_00,０４／３０　その３,Apr. 30: Part 3,,
ST_Commu_MD/Title_main_0004_Z_04_00,０４／３０　その４,Apr. 30: Part 4,,
ST_Commu_MD/Title_main_0005_A_01_00,０５／０１　その１,May 1: Part 1,,
ST_Commu_MD/Title_main_0005_A_02_00,０５／０１　その２,May 1: Part 2,,
ST_Commu_MD/Title_main_0005_B_01_00,０５／０４　その１,May 4: Part 1,,
ST_Commu_MD/Title_main_0005_B_02_00,０５／０４　その２,May 4: Part 2,,
ST_Commu_MD/Title_main_0005_B_03_00,０５／０８　その１,May 8: Part 1,,
ST_Commu_MD/Title_main_0005_B_04_00,０５／１０　その１,May 10: Part 1,,
ST_Commu_MD/Title_main_0005_B_05_00,０５／１７　その１,May 17: Part 1,,
ST_Commu_MD/Title_main_0005_B_06_00,０５／０５　その１,May 5: Part 1,,
ST_Commu_MD/Title_main_0005_C_01_00,０５／１２　その１,May 12: Part 1,,
ST_Commu_MD/Title_main_0005_C_02_00,０５／１５　その２,May 15: Part 2,,
ST_Commu_MD/Title_main_0005_C_03_00,０５／０１　その３,May 1: Part 3,,
ST_Commu_MD/Title_main_0005_C_04_00,０５／０１　その４,May 1: Part 4,,
ST_Commu_MD/Title_main_0005_D_01_00,０５／０３　その１,May 3: Part 1,,
ST_Commu_MD/Title_main_0005_D_02_00,０５／１９　その１,May 19: Part 1,,
ST_Commu_MD/Title_main_0005_E_01_00,０５／２２　その１,May 22: Part 1,,
ST_Commu_MD/Title_main_0005_E_02_00,０５／２４　その１,May 24: Part 1,,
ST_Commu_MD/Title_main_0005_E_03_00,０５／２６　その１,May 26: Part 1,,
ST_Commu_MD/Title_main_0005_X_01_00,０５／１５　その１,May 15: Part 1,,
ST_Commu_MD/Title_main_0005_Z_01_00,０５／２８　その１,May 28: Part 1,,
ST_Commu_MD/Title_main_0005_Z_02_00,０５／２８　その２,May 28: Part 2,,
ST_Commu_MD/Title_main_0005_Z_03_00,０５／２８　その３,May 28: Part 3,,
ST_Commu_MD/Title_main_0006_A_01_00,０６／０２　その１,June 2: Part 1,,
ST_Commu_MD/Title_main_0006_B_01_00,０６／０５　その１,June 5: Part 1,,
ST_Commu_MD/Title_main_0006_B_02_00,０６／０５　その２,June 5: Part 2,,
ST_Commu_MD/Title_main_0006_B_03_00,０６／０７　その１,June 7: Part 1,,
ST_Commu_MD/Title_main_0006_B_04_00,０６／０７　その２,June 7: Part 2,,
ST_Commu_MD/Title_main_0006_B_05_00,０６／１４　その３,June 14: Part 3,,
ST_Commu_MD/Title_main_0006_B_06_00,０６／０９　その１,June 9: Part 1,,
ST_Commu_MD/Title_main_0006_C_01_00,０６／１２　その１,June 12: Part 1,,
ST_Commu_MD/Title_main_0006_C_02_00,０６／１４　その１,June 14: Part 1,,
ST_Commu_MD/Title_main_0006_C_03_00,０６／１６　その１,June 16: Part 1,,
ST_Commu_MD/Title_main_0006_C_04_00,０６／１７　その１,June 17: Part 1,,
ST_Commu_MD/Title_main_0006_C_05_00,０６／１７　その３,June 17: Part 3,,
ST_Commu_MD/Title_main_0006_C_06_00,０６／１４　その２,June 14: Part 2,,
ST_Commu_MD/Title_main_0006_C_06_01,０６／１６　その２,June 16: Part 2,,
ST_Commu_MD/Title_main_0006_C_06_02,０６／１７　その２,June 17: Part 2,,
ST_Commu_MD/Title_main_0006_D_01_00,０６／１９　その１,June 19: Part 1,,
ST_Commu_MD/Title_main_0006_D_02_00,０６／２１　その１,June 21: Part 1,,
ST_Commu_MD/Title_main_0006_D_03_00,０６／２４　その１,June 24: Part 1,,
ST_Commu_MD/Title_main_0006_E_01_00,０６／２６　その１,June 26: Part 1,,
ST_Commu_MD/Title_main_0006_E_02_00,０６／２８　その１,June 28: Part 1,,
ST_Commu_MD/Title_main_0006_X_01_00,０６／２７　その１,June 27: Part 1,,
ST_Commu_MD/Title_main_0006_Z_01_00,０６／３０　その１,June 30: Part 1,,
ST_Commu_MD/Title_main_0006_Z_02_00,０６／３０　その２,June 30: Part 2,,
ST_Commu_MD/Title_main_0006_Z_03_00,０６／３０　その３,June 30: Part 3,,
ST_Commu_MD/Title_main_0006_Z_04_00,０６／３０　その４,June 30: Part 4,,
ST_Commu_MD/Title_main_0007_A_01_00,０７／０３　その１,July 3: Part 1,,
ST_Commu_MD/Title_main_0007_B_01_00,０７／０３　その２,July 3: Part 2,,
ST_Commu_MD/Title_main_0007_B_02_00,０７／０３　その４,July 3: Part 4,,
ST_Commu_MD/Title_main_0007_B_03_00,０７／０４　その１,July 4: Part 1,,
ST_Commu_MD/Title_main_0007_B_04_00,０７／０５　その１,July 5: Part 1,,
ST_Commu_MD/Title_main_0007_B_05_00,０７／０６　その１,July 6: Part 1,,
ST_Commu_MD/Title_main_0007_B_06_00,０７／０７　その１,July 7: Part 1,,
ST_Commu_MD/Title_main_0007_C_01_00,０７／１０　その１,July 10: Part 1,,
ST_Commu_MD/Title_main_0007_C_02_00,０７／１２　その１,July 12: Part 1,,
ST_Commu_MD/Title_main_0007_C_03_00,０７／１４　その１,July 14: Part 1,,
ST_Commu_MD/Title_main_0007_D_01_00,０７／１７　その１,July 17: Part 1,,
ST_Commu_MD/Title_main_0007_D_02_00,０７／２２　その１,July 22: Part 1,,
ST_Commu_MD/Title_main_0007_D_04_00,０７／２２　その２,July 22: Part 2,,
ST_Commu_MD/Title_main_0007_E_01_00,０７／２６　その１,July 26: Part 1,,
ST_Commu_MD/Title_main_0007_E_02_00,０７／２８　その１,July 28: Part 1,,
ST_Commu_MD/Title_main_0007_X_01_00,０７／０３　その３,July 3: Part 3,,
ST_Commu_MD/Title_main_0007_X_02_00,０７／１４　その２,July 14: Part 2,,
ST_Commu_MD/Title_main_0007_X_03_00,０７／１９　その１,July 19: Part 1,,
ST_Commu_MD/Title_main_0007_X_04_00,０７／２４　その１,July 24: Part 1,,
ST_Commu_MD/Title_main_0007_Z_01_00,０７／３０　その１,July 30: Part 1,,
ST_Commu_MD/Title_main_0007_Z_02_00,０７／３０　その２,July 30: Part 2,,
ST_Commu_MD/Title_main_0007_Z_03_00,０７／３０　その３,July 30: Part 3,,
ST_Commu_MD/Title_main_0007_Z_04_00,０７／３０　その４,July 30: Part 4,,
ST_Commu_MD/Title_main_0007_Z_05_00,０７／３０　その５,July 30: Part 5,,
ST_Commu_MD/Title_main_0008_A_01_00,０８／０１　その１,Aug. 1: Part 1,,
ST_Commu_MD/Title_main_0008_A_02_00,０８／０３　その２,Aug. 3: Part 2,,
ST_Commu_MD/Title_main_0008_B_01_00,０８／０４　その１,Aug. 4: Part 1,,
ST_Commu_MD/Title_main_0008_B_01_01,０８／０４　その２,Aug. 4: Part 2,,
ST_Commu_MD/Title_main_0008_B_02_00,０８／０６　その１,Aug. 6: Part 1,,
ST_Commu_MD/Title_main_0008_B_03_00,０８／０６　その２,Aug. 6: Part 2,,
ST_Commu_MD/Title_main_0008_C_01_00,０８／０５　その１,Aug. 5: Part 1,,
ST_Commu_MD/Title_main_0008_C_02_00,０８／０８　その３,Aug. 8: Part 3,,
ST_Commu_MD/Title_main_0008_C_04_00,０８／０８　その５,Aug. 8: Part 5,,
ST_Commu_MD/Title_main_0008_C_06_00,０８／０８　その７,Aug. 8: Part 7,,
ST_Commu_MD/Title_main_0008_C_07_00,０８／０８　その８,Aug. 8: Part 8,,
ST_Commu_MD/Title_main_0008_C_08_00,０８／１０　その１,Aug. 10: Part 1,,
ST_Commu_MD/Title_main_0008_C_09_00,０８／１１　その１,Aug. 11: Part 1,,
ST_Commu_MD/Title_main_0008_D_01_00,０８／１１　その２,Aug. 11: Part 2,,
ST_Commu_MD/Title_main_0008_D_02_00,０８／１４　その１,Aug. 14: Part 1,,
ST_Commu_MD/Title_main_0008_D_03_00,０８／１６　その１,Aug. 16: Part 1,,
ST_Commu_MD/Title_main_0008_D_04_00,０８／２１　その１,Aug. 21: Part 1,,
ST_Commu_MD/Title_main_0008_E_01_00,０８／２３　その１,Aug. 23: Part 1,,
ST_Commu_MD/Title_main_0008_E_02_00,０８／２５　その１,Aug. 25: Part 1,,
ST_Commu_MD/Title_main_0008_X_01_00,０８／０１　その２,Aug. 1: Part 2,,
ST_Commu_MD/Title_main_0008_X_02_00,０８／０１　その３,Aug. 1: Part 3,,
ST_Commu_MD/Title_main_0008_X_03_00,０８／０２　その１,Aug. 2: Part 1,,
ST_Commu_MD/Title_main_0008_X_04_00,０８／０３　その１,Aug. 3: Part 1,,
ST_Commu_MD/Title_main_0008_X_05_00,０８／０３　その３,Aug. 3: Part 3,,
ST_Commu_MD/Title_main_0008_X_06_00,０８／０５　その２,Aug. 5: Part 2,,
ST_Commu_MD/Title_main_0008_X_07_00,０８／０６　その３,Aug. 6: Part 3,,
ST_Commu_MD/Title_main_0008_X_08_00,０８／０７　その１,Aug. 7: Part 1,,
ST_Commu_MD/Title_main_0008_X_09_00,０８／０８　その６,Aug. 8: Part 6,,
ST_Commu_MD/Title_main_0008_X_10_00,０８／１４　その２,Aug. 14: Part 2,,
ST_Commu_MD/Title_main_0008_X_11_00,０８／１８　その１,Aug. 18: Part 1,,
ST_Commu_MD/Title_main_0008_X_12_00,０８／２０　その１,Aug. 20: Part 1,,
ST_Commu_MD/Title_main_0008_X_13_00,０８／２７　その４,Aug. 27: Part 4,,
ST_Commu_MD/Title_main_0008_X_14_00,０８／０４　その３,Aug. 4: Part 3,,
ST_Commu_MD/Title_main_0008_X_15_00,０８／０５　その３,Aug. 5: Part 3,,
ST_Commu_MD/Title_main_0008_X_16_00,０８／０５　その４,Aug. 5: Part 4,,
ST_Commu_MD/Title_main_0008_X_17_00,０８／０６　その４,Aug. 6: Part 4,,
ST_Commu_MD/Title_main_0008_X_18_00,０８／０７　その２,Aug. 7: Part 2,,
ST_Commu_MD/Title_main_0008_X_19_00,０８／０７　その３,Aug. 7: Part 3,,
ST_Commu_MD/Title_main_0008_X_20_00,０８／０８　その１,Aug. 8: Part 1,,
ST_Commu_MD/Title_main_0008_X_21_00,０８／０８　その２,Aug. 8: Part 2,,
ST_Commu_MD/Title_main_0008_X_22_00,０８／０８　その４,Aug. 8: Part 4,,
ST_Commu_MD/Title_main_0008_Z_01_00,０８／２７　その１,Aug. 27: Part 1,,
ST_Commu_MD/Title_main_0008_Z_02_00,０８／２７　その２,Aug. 27: Part 2,,
ST_Commu_MD/Title_main_0008_Z_02_01,０８／２７　その３,Aug. 27: Part 3,,
ST_Commu_MD/Title_main_0008_Z_03_00,０８／３１　その１,Aug. 31: Part 1,,
ST_Commu_MD/Title_main_0009_B_01_00,０９／０８　その１,Sept. 8: Part 1,,
ST_Commu_MD/Title_main_0009_B_02_00,０９／０１　その３,Sept. 1: Part 3,,
ST_Commu_MD/Title_main_0009_B_02_10,０９／０８　その２,Sept. 8: Part 2,,
ST_Commu_MD/Title_main_0009_B_03_00,０９／１５　その１,Sept. 15: Part 1,,
ST_Commu_MD/Title_main_0009_C_01_00,０９／１５　その２,Sept. 15: Part 2,,
ST_Commu_MD/Title_main_0009_C_02_00,０９／２５　その２,Sept. 25: Part 2,,
ST_Commu_MD/Title_main_0009_C_03_00,０９／１８　その１,Sept. 18: Part 1,,
ST_Commu_MD/Title_main_0009_D_01_00,０９／１１　その１,Sept. 11: Part 1,,
ST_Commu_MD/Title_main_0009_D_02_00,０９／２２　その３,Sept. 22: Part 3,,
ST_Commu_MD/Title_main_0009_D_03_00,０９／２２　その１,Sept. 22: Part 1,,
ST_Commu_MD/Title_main_0009_D_03_01,０９／２２　その２,Sept. 22: Part 2,,
ST_Commu_MD/Title_main_0009_D_04_00,０９／２０　その２,Sept. 20: Part 2,,
ST_Commu_MD/Title_main_0009_E_01_00,０９／２７　その１,Sept. 27: Part 1,,
ST_Commu_MD/Title_main_0009_E_02_00,０９／２９　その１,Sept. 29: Part 1,,
ST_Commu_MD/Title_main_0009_E_03_00,０９／２９　その２,Sept. 29: Part 2,,
ST_Commu_MD/Title_main_0009_X_00_00,０９／０１　その１,Sept. 1: Part 1,,
ST_Commu_MD/Title_main_0009_X_00_01,０９／０１　その２,Sept. 1: Part 2,,
ST_Commu_MD/Title_main_0009_X_01_00,０９／０４　その１,Sept. 4: Part 1,,
ST_Commu_MD/Title_main_0009_X_02_00,０９／０６　その１,Sept. 6: Part 1,,
ST_Commu_MD/Title_main_0009_X_03_00,０９／１１　その２,Sept. 11: Part 2,,
ST_Commu_MD/Title_main_0009_X_04_00,０９／１３　その１,Sept. 13: Part 1,,
ST_Commu_MD/Title_main_0009_X_05_00,０９／１８　その２,Sept. 18: Part 2,,
ST_Commu_MD/Title_main_0009_X_06_00,０９／２０　その１,Sept. 20: Part 1,,
ST_Commu_MD/Title_main_0009_X_07_00,０９／２５　その１,Sept. 25: Part 1,,
ST_Commu_MD/Title_main_0009_X_08_00,０９／２７　その２,Sept. 27: Part 2,,
ST_Commu_MD/Title_main_0009_Z_01_00,０９／３０　その１,Sept. 30: Part 1,,
ST_Commu_MD/Title_main_0009_Z_02_00,０９／３０　その２,Sept. 30: Part 2,,
ST_Commu_MD/Title_main_0009_Z_03_00,０９／３０　その３,Sept. 30: Part 3,,
ST_Commu_MD/Title_main_0010_A_01_00,１０／０２　その４,Oct. 2: Part 4,,
ST_Commu_MD/Title_main_0010_A_02_00,１０／０２　その２,Oct. 2: Part 2,,
ST_Commu_MD/Title_main_0010_B_01_00,１０／０２　その３,Oct. 2: Part 3,,
ST_Commu_MD/Title_main_0010_B_02_00,１０／０４　その１,Oct. 4: Part 1,,
ST_Commu_MD/Title_main_0010_C_01_00,１０／０９　その１,Oct. 9: Part 1,,
ST_Commu_MD/Title_main_0010_C_02_00,１０／０９　その２,Oct. 9: Part 2,,
ST_Commu_MD/Title_main_0010_C_03_00,１０／０６　その１,Oct. 6: Part 1,,
ST_Commu_MD/Title_main_0010_C_04_00,１０／１１　その１,Oct. 11: Part 1,,
